analysis,subject_id,comparison,outer_fold,step,candidate_index,candidate_name,cv_accuracy,improvement,accepted
intra,yen,rest1_vs_type1,1,3,79,PLV__Fz__F8__alpha,0.8733333333333334,0.040000000000000036,True
intra,yen,rest1_vs_type1,1,4,77,PLV__F3__F8__alpha,0.8955555555555555,0.022222222222222143,True
intra,yen,rest1_vs_type1,1,5,37,PLV__Fz__F8__delta,0.8955555555555555,0.0,False
intra,yen,rest1_vs_type1,2,1,102,PLV__FP1__FP2__beta_high,0.8133333333333332,,True
intra,yen,rest1_vs_type1,2,2,81,PLV__FP1__FP2__beta_low,0.8155555555555555,0.0022222222222222365,True
intra,yen,rest1_vs_type1,2,3,14,ASYM_LOGRATIO__F7__F8__alpha,0.8377777777777776,0.022222222222222143,True
intra,yen,rest1_vs_type1,2,4,76,PLV__F3__F4__alpha,0.8800000000000001,0.042222222222222494,True
intra,yen,rest1_vs_type1,2,5,28,PLV__FP2__F8__delta,0.8800000000000001,0.0,False
intra,yen,rest1_vs_type1,3,1,102,PLV__FP1__FP2__beta_high,0.8133333333333332,,True
intra,yen,rest1_vs_type1,3,2,41,PLV__FP1__F3__theta,0.8355555555555554,0.022222222222222143,True
intra,yen,rest1_vs_type1,3,3,63,PLV__FP1__Fz__alpha,0.8555555555555555,0.02000000000000013,True
intra,yen,rest1_vs_type1,3,4,19,PLV__FP1__F7__delta,0.8555555555555555,0.0,False
intra,yen,rest1_vs_type1,4,1,102,PLV__FP1__FP2__beta_high,0.7933333333333332,,True
intra,yen,rest1_vs_type1,4,2,53,PLV__F7__F8__theta,0.8777777777777779,0.08444444444444466,True
intra,yen,rest1_vs_type1,4,3,6,ASYM_LOGRATIO__F3__F4__delta,0.8977777777777778,0.019999999999999907,True
intra,yen,rest1_vs_type1,4,4,39,PLV__FP1__FP2__theta,0.8977777777777778,0.0,False
intra,yen,rest1_vs_type1,5,1,81,PLV__FP1__FP2__beta_low,0.7977777777777778,,True
intra,yen,rest1_vs_type1,5,2,13,ASYM_LOGRATIO__F7__F8__theta,0.8377777777777776,0.039999999999999813,True
intra,yen,rest1_vs_type1,5,3,10,ASYM_LOGRATIO__F3__F4__beta_high,0.9177777777777777,0.08000000000000007,True
intra,yen,rest1_vs_type1,5,4,11,ASYM_LOGRATIO__F3__F4__gamma,0.9177777777777777,0.0,False
intra,irene,rest2_vs_type2,1,1,44,PLV__FP1__F8__theta,0.7711111111111111,,True
intra,irene,rest2_vs_type2,1,2,1,ASYM_LOGRATIO__FP1__FP2__theta,0.8311111111111111,0.06000000000000005,True
intra,irene,rest2_vs_type2,1,3,66,PLV__FP2__F7__alpha,0.8777777777777779,0.046666666666666745,True
intra,irene,rest2_vs_type2,1,4,13,ASYM_LOGRATIO__F7__F8__theta,0.9177777777777777,0.039999999999999813,True
intra,irene,rest2_vs_type2,1,5,5,ASYM_LOGRATIO__FP1__FP2__gamma,0.9377777777777776,0.019999999999999907,True
intra,irene,rest2_vs_type2,1,6,85,PLV__FP1__F4__beta_low,0.9400000000000001,0.0022222222222224586,True
intra,irene,rest2_vs_type2,1,7,8,ASYM_LOGRATIO__F3__F4__alpha,0.96,0.019999999999999907,True
intra,irene,rest2_vs_type2,1,8,15,ASYM_LOGRATIO__F7__F8__beta_low,0.9800000000000001,0.02000000000000013,True
intra,irene,rest2_vs_type2,1,9,0,ASYM_LOGRATIO__FP1__FP2__delta,0.9800000000000001,0.0,False
intra,irene,rest2_vs_type2,2,1,1,ASYM_LOGRATIO__FP1__FP2__theta,0.7933333333333332,,True
intra,irene,rest2_vs_type2,2,2,26,PLV__FP2__Fz__delta,0.8755555555555556,0.08222222222222242,True
intra,irene,rest2_vs_type2,2,3,56,PLV__F3__F8__theta,0.8955555555555555,0.019999999999999907,True
intra,irene,rest2_vs_type2,2,4,27,PLV__FP2__F4__delta,0.9177777777777777,0.022222222222222143,True
intra,irene,rest2_vs_type2,2,5,38,PLV__F4__F8__delta,0.9177777777777777,0.0,False
intra,irene,rest2_vs_type2,3,1,1,ASYM_LOGRATIO__FP1__FP2__theta,0.8133333333333332,,True
intra,irene,rest2_vs_type2,3,2,87,PLV__FP2__F7__beta_low,0.8777777777777779,0.06444444444444464,True
intra,irene,rest2_vs_type2,3,3,18,PLV__FP1__FP2__delta,0.8977777777777778,0.019999999999999907,True
intra,irene,rest2_vs_type2,3,4,17,ASYM_LOGRATIO__F7__F8__gamma,0.9177777777777777,0.019999999999999907,True
intra,irene,rest2_vs_type2,3,5,2,ASYM_LOGRATIO__FP1__FP2__alpha,0.9177777777777777,0.0,False
intra,irene,rest2_vs_type2,4,1,1,ASYM_LOGRATIO__FP1__FP2__theta,0.7733333333333333,,True
intra,irene,rest2_vs_type2,4,2,26,PLV__FP2__Fz__delta,0.857777777777778,0.08444444444444466,True
intra,irene,rest2_vs_type2,4,3,60,PLV__FP1__FP2__alpha,0.9,0.04222222222222205,True
intra,irene,rest2_vs_type2,4,4,9,ASYM_LOGRATIO__F3__F4__beta_low,0.9199999999999999,0.019999999999999907,True
intra,irene,rest2_vs_type2,4,5,16,ASYM_LOGRATIO__F7__F8__beta_high,0.9199999999999999,0.0,False
intra,irene,rest2_vs_type2,5,1,26,PLV__FP2__Fz__delta,0.7733333333333333,,True
intra,irene,rest2_vs_type2,5,2,17,ASYM_LOGRATIO__F7__F8__gamma,0.8377777777777776,0.0644444444444443,True
intra,irene,rest2_vs_type2,5,3,3,ASYM_LOGRATIO__FP1__FP2__beta_low,0.86,0.022222222222222365,True
intra,irene,rest2_vs_type2,5,4,33,PLV__F3__Fz__delta,0.8800000000000001,0.02000000000000013,True
intra,irene,rest2_vs_type2,5,5,94,PLV__F7__F4__beta_low,0.9,0.019999999999999907,True
intra,irene,rest2_vs_type2,5,6,37,PLV__Fz__F8__delta,0.9199999999999999,0.019999999999999907,True
intra,irene,rest2_vs_type2,5,7,21,PLV__FP1__Fz__delta,0.9400000000000001,0.02000000000000013,True
intra,irene,rest2_vs_type2,5,8,27,PLV__FP2__F4__delta,0.9400000000000001,0.0,False
intra,jh,rest2_vs_type2,1,1,11,ASYM_LOGRATIO__F3__F4__gamma,0.7066666666666667,,True
intra,jh,rest2_vs_type2,1,2,5,ASYM_LOGRATIO__FP1__FP2__gamma,0.7711111111111111,0.06444444444444442,True
intra,jh,rest2_vs_type2,1,3,117,PLV__F3__Fz__beta_high,0.7711111111111111,0.0,False
intra,jh,rest2_vs_type2,2,1,5,ASYM_LOGRATIO__FP1__FP2__gamma,0.6911111111111111,,True
intra,jh,rest2_vs_type2,2,2,25,PLV__FP2__F3__delta,0.7333333333333333,0.04222222222222216,True
intra,jh,rest2_vs_type2,2,3,17,ASYM_LOGRATIO__F7__F8__gamma,0.7755555555555554,0.04222222222222216,True
intra,jh,rest2_vs_type2,2,4,47,PLV__FP2__Fz__theta,0.7955555555555556,0.02000000000000013,True
intra,jh,rest2_vs_type2,2,5,14,ASYM_LOGRATIO__F7__F8__alpha,0.7955555555555556,0.0,False
intra,jh,rest2_vs_type2,3,1,62,PLV__FP1__F3__alpha,0.7088888888888889,,True
intra,jh,rest2_vs_type2,3,2,75,PLV__F3__Fz__alpha,0.7533333333333333,0.0444444444444444,True
intra,jh,rest2_vs_type2,3,3,34,PLV__F3__F4__delta,0.8533333333333333,0.09999999999999998,True
intra,jh,rest2_vs_type2,3,4,139,PLV__F3__F4__gamma,0.8555555555555555,0.0022222222222222365,True
intra,jh,rest2_vs_type2,3,5,21,PLV__FP1__Fz__delta,0.8555555555555555,0.0,False
intra,jh,rest2_vs_type2,4,1,62,PLV__FP1__F3__alpha,0.7955555555555556,,True
intra,jh,rest2_vs_type2,4,2,4,ASYM_LOGRATIO__FP1__FP2__beta_high,0.7955555555555556,0.0,False
intra,jh,rest2_vs_type2,5,1,42,PLV__FP1__Fz__theta,0.7066666666666667,,True
intra,jh,rest2_vs_type2,5,2,33,PLV__F3__Fz__delta,0.7088888888888889,0.0022222222222222365,True
intra,jh,rest2_vs_type2,5,3,101,PLV__F4__F8__beta_low,0.7533333333333332,0.04444444444444429,True
intra,jh,rest2_vs_type2,5,4,29,PLV__F7__F3__delta,0.7955555555555556,0.04222222222222238,True
intra,jh,rest2_vs_type2,5,5,65,PLV__FP1__F8__alpha,0.8155555555555555,0.019999999999999907,True
intra,jh,rest2_vs_type2,5,6,61,PLV__FP1__F7__alpha,0.8355555555555554,0.019999999999999907,True
intra,jh,rest2_vs_type2,5,7,67,PLV__FP2__F3__alpha,0.8355555555555554,0.0,False
intra,lin,rest2_vs_type2,1,1,140,PLV__F3__F8__gamma,0.8955555555555555,,True
intra,lin,rest2_vs_type2,1,2,118,PLV__F3__F4__beta_high,1.0,0.10444444444444445,True
intra,lin,rest2_vs_type2,1,3,1,ASYM_LOGRATIO__FP1__FP2__theta,1.0,0.0,False
intra,lin,rest2_vs_type2,2,1,118,PLV__F3__F4__beta_high,0.8733333333333334,,True
intra,lin,rest2_vs_type2,2,2,140,PLV__F3__F8__gamma,0.9377777777777776,0.0644444444444442,True
intra,lin,rest2_vs_type2,2,3,61,PLV__FP1__F7__alpha,0.9800000000000001,0.042222222222222494,True
intra,lin,rest2_vs_type2,2,4,8,ASYM_LOGRATIO__F3__F4__alpha,1.0,0.019999999999999907,True
