subject_id,comparison,outer_fold,classifier,accuracy,n_selected_features,selected_features,sfs_inner_accuracy,grid_inner_accuracy,best_params
jh,rest2_vs_type2,2,RBF-SVM,0.5,1,COH__Fz__F4__beta_high,0.7288888888888889,0.7288888888888889,"{""clf__C"": 1.0, ""clf__gamma"": 0.03286616756321879}"
jh,rest2_vs_type2,2,KFDA,0.5,1,COH__Fz__F4__beta_high,0.7288888888888889,0.7488888888888888,"{""clf__C"": 10.0, ""clf__gamma"": 0.14204568230027764}"
jh,rest2_vs_type2,3,LDA,0.6666666666666666,3,COH__FP2__F7__delta;BP__Fz__theta;BP__F3__delta,0.8333333333333333,,{}
jh,rest2_vs_type2,3,RBF-SVM,0.6666666666666666,3,COH__FP2__F7__delta;BP__Fz__theta;BP__F3__delta,0.8333333333333333,0.8155555555555555,"{""clf__C"": 1.0, ""clf__gamma"": 0.3768894828730004}"
jh,rest2_vs_type2,3,KFDA,0.6666666666666666,3,COH__FP2__F7__delta;BP__Fz__theta;BP__F3__delta,0.8333333333333333,0.8155555555555555,"{""clf__C"": 10.0, ""clf__gamma"": 0.14204568230027764}"
jh,rest2_vs_type2,4,LDA,0.5,3,COH__FP1__F4__delta;BP__FP1__theta;COH__FP2__F8__delta,0.8533333333333333,,{}
jh,rest2_vs_type2,4,RBF-SVM,0.4166666666666667,3,COH__FP1__F4__delta;BP__FP1__theta;COH__FP2__F8__delta,0.8533333333333333,0.8533333333333333,"{""clf__C"": 50.0, ""clf__gamma"": 0.007604489997873477}"
jh,rest2_vs_type2,4,KFDA,0.4166666666666667,3,COH__FP1__F4__delta;BP__FP1__theta;COH__FP2__F8__delta,0.8533333333333333,0.8533333333333333,"{""clf__C"": 1.0, ""clf__gamma"": 0.053535523746494146}"
jh,rest2_vs_type2,5,LDA,0.75,1,COH__FP1__F4__delta,0.7333333333333333,,{}
jh,rest2_vs_type2,5,RBF-SVM,0.75,1,COH__FP1__F4__delta,0.7333333333333333,0.7133333333333333,"{""clf__C"": 1.0, ""clf__gamma"": 0.3768894828730004}"
jh,rest2_vs_type2,5,KFDA,0.6666666666666666,1,COH__FP1__F4__delta,0.7333333333333333,0.7555555555555554,"{""clf__C"": 1.0, ""clf__gamma"": 49.561441066842605}"
lin,rest2_vs_type2,1,LDA,0.6666666666666666,2,COH__F7__F3__beta_high;BP__FP1__alpha,0.9777777777777779,,{}
lin,rest2_vs_type2,1,RBF-SVM,0.75,2,COH__F7__F3__beta_high;BP__FP1__alpha,0.9777777777777779,0.9777777777777779,"{""clf__C"": 1.0, ""clf__gamma"": 0.08720372697238048}"
lin,rest2_vs_type2,1,KFDA,0.75,2,COH__F7__F3__beta_high;BP__FP1__alpha,0.9777777777777779,0.9777777777777779,"{""clf__C"": 0.1, ""clf__gamma"": 0.007604489997873477}"
lin,rest2_vs_type2,2,LDA,0.8333333333333334,2,COH__FP1__F3__gamma;COH__F4__F8__alpha,0.9800000000000001,,{}
lin,rest2_vs_type2,2,RBF-SVM,0.8333333333333334,2,COH__FP1__F3__gamma;COH__F4__F8__alpha,0.9800000000000001,0.9800000000000001,"{""clf__C"": 0.1, ""clf__gamma"": 0.6139132535407591}"
lin,rest2_vs_type2,2,KFDA,0.9166666666666666,2,COH__FP1__F3__gamma;COH__F4__F8__alpha,0.9800000000000001,0.9800000000000001,"{""clf__C"": 50.0, ""clf__gamma"": 1.0}"
lin,rest2_vs_type2,3,LDA,0.8333333333333334,3,COH__F7__F3__alpha;COH__FP1__F4__beta_high;BP__F4__beta_low,1.0,,{}
lin,rest2_vs_type2,3,RBF-SVM,0.9166666666666666,3,COH__F7__F3__alpha;COH__FP1__F4__beta_high;BP__F4__beta_low,1.0,1.0,"{""clf__C"": 10.0, ""clf__gamma"": 0.007604489997873477}"
lin,rest2_vs_type2,3,KFDA,0.9166666666666666,3,COH__F7__F3__alpha;COH__FP1__F4__beta_high;BP__F4__beta_low,1.0,1.0,"{""clf__C"": 1000.0, ""clf__gamma"": 0.053535523746494146}"
lin,rest2_vs_type2,4,LDA,0.8333333333333334,3,COH__FP1__F3__gamma;COH__FP2__F4__beta_low;COH__FP2__Fz__beta_low,0.9800000000000001,,{}
lin,rest2_vs_type2,4,RBF-SVM,0.75,3,COH__FP1__F3__gamma;COH__FP2__F4__beta_low;COH__FP2__Fz__beta_low,0.9800000000000001,0.9577777777777777,"{""clf__C"": 1.0, ""clf__gamma"": 0.08720372697238048}"
lin,rest2_vs_type2,4,KFDA,0.6666666666666666,3,COH__FP1__F3__gamma;COH__FP2__F4__beta_low;COH__FP2__Fz__beta_low,0.9800000000000001,0.9400000000000001,"{""clf__C"": 10.0, ""clf__gamma"": 0.6139132535407591}"
lin,rest2_vs_type2,5,LDA,1.0,3,COH__FP2__Fz__gamma;COH__FP1__F4__beta_low;BP__F7__beta_high,0.9800000000000001,,{}
lin,rest2_vs_type2,5,RBF-SVM,0.9166666666666666,3,COH__FP2__Fz__gamma;COH__FP1__F4__beta_low;BP__F7__beta_high,0.9800000000000001,0.9800000000000001,"{""clf__C"": 1.0, ""clf__gamma"": 0.02017697586015141}"
lin,rest2_vs_type2,5,KFDA,0.9166666666666666,3,COH__FP2__Fz__gamma;COH__FP1__F4__beta_low;BP__F7__beta_high,0.9800000000000001,0.96,"{""clf__C"": 10.0, ""clf__gamma"": 0.03286616756321879}"
pftest,rest2_vs_type2,1,LDA,0.9166666666666666,4,BP__F8__beta_high;COH__FP1__F7__alpha;COH__FP1__FP2__gamma;BP__FP2__alpha,0.9377777777777776,,{}
pftest,rest2_vs_type2,1,RBF-SVM,0.9166666666666666,4,BP__F8__beta_high;COH__FP1__F7__alpha;COH__FP1__FP2__gamma;BP__FP2__alpha,0.9377777777777776,0.9177777777777777,"{""clf__C"": 10.0, ""clf__gamma"": 0.02017697586015141}"
pftest,rest2_vs_type2,1,KFDA,0.8333333333333334,4,BP__F8__beta_high;COH__FP1__F7__alpha;COH__FP1__FP2__gamma;BP__FP2__alpha,0.9377777777777776,0.8977777777777778,"{""clf__C"": 50.0, ""clf__gamma"": 0.02017697586015141}"
