analysis,subject_id,comparison,outer_fold,step,candidate_index,candidate_name,cv_accuracy,improvement,accepted
intra,yen,rest1_vs_type1,4,4,108,PLV__FP1__Fz__gamma,0.8977777777777778,0.0,False
intra,yen,rest1_vs_type1,5,1,63,PLV__FP1__FP2__beta_low,0.7977777777777778,,True
intra,yen,rest1_vs_type1,5,2,64,PLV__FP1__F7__beta_low,0.8377777777777776,0.039999999999999813,True
intra,yen,rest1_vs_type1,5,3,57,PLV__F3__Fz__alpha,0.8577777777777778,0.02000000000000013,True
intra,yen,rest1_vs_type1,5,4,59,PLV__F3__F8__alpha,0.8777777777777779,0.02000000000000013,True
intra,yen,rest1_vs_type1,5,5,7,PLV__FP2__F3__delta,0.8777777777777779,0.0,False
intra,irene,rest2_vs_type2,1,1,26,PLV__FP1__F8__theta,0.7711111111111111,,True
intra,irene,rest2_vs_type2,1,2,41,PLV__F4__F8__theta,0.8133333333333332,0.04222222222222216,True
intra,irene,rest2_vs_type2,1,3,29,PLV__FP2__Fz__theta,0.8133333333333332,0.0,False
intra,irene,rest2_vs_type2,2,1,6,PLV__FP2__F7__delta,0.768888888888889,,True
intra,irene,rest2_vs_type2,2,2,17,PLV__F3__F8__delta,0.8111111111111111,0.04222222222222216,True
intra,irene,rest2_vs_type2,2,3,28,PLV__FP2__F3__theta,0.8333333333333334,0.022222222222222254,True
intra,irene,rest2_vs_type2,2,4,31,PLV__FP2__F8__theta,0.8733333333333334,0.040000000000000036,True
intra,irene,rest2_vs_type2,2,5,36,PLV__F3__Fz__theta,0.8933333333333333,0.019999999999999907,True
intra,irene,rest2_vs_type2,2,6,119,PLV__F7__F8__gamma,0.9377777777777776,0.04444444444444429,True
intra,irene,rest2_vs_type2,2,7,5,PLV__FP1__F8__delta,0.9377777777777776,0.0,False
intra,irene,rest2_vs_type2,3,1,40,PLV__Fz__F8__theta,0.7488888888888888,,True
intra,irene,rest2_vs_type2,3,2,67,PLV__FP1__F4__beta_low,0.7911111111111111,0.04222222222222227,True
intra,irene,rest2_vs_type2,3,3,18,PLV__Fz__F4__delta,0.8333333333333334,0.04222222222222227,True
intra,irene,rest2_vs_type2,3,4,30,PLV__FP2__F4__theta,0.8533333333333333,0.019999999999999907,True
intra,irene,rest2_vs_type2,3,5,79,PLV__F3__F4__beta_low,0.8555555555555555,0.0022222222222222365,True
intra,irene,rest2_vs_type2,3,6,45,PLV__FP1__Fz__alpha,0.8555555555555555,0.0,False
intra,irene,rest2_vs_type2,4,1,26,PLV__FP1__F8__theta,0.7266666666666666,,True
intra,irene,rest2_vs_type2,4,2,34,PLV__F7__F4__theta,0.7888888888888889,0.06222222222222229,True
intra,irene,rest2_vs_type2,4,3,16,PLV__F3__F4__delta,0.7888888888888889,0.0,False
intra,irene,rest2_vs_type2,5,1,8,PLV__FP2__Fz__delta,0.7733333333333333,,True
intra,irene,rest2_vs_type2,5,2,20,PLV__F4__F8__delta,0.8355555555555554,0.06222222222222207,True
intra,irene,rest2_vs_type2,5,3,7,PLV__FP2__F3__delta,0.8555555555555555,0.02000000000000013,True
intra,irene,rest2_vs_type2,5,4,30,PLV__FP2__F4__theta,0.8755555555555556,0.02000000000000013,True
intra,irene,rest2_vs_type2,5,5,1,PLV__FP1__F7__delta,0.8755555555555556,0.0,False
intra,jh,rest2_vs_type2,1,1,0,PLV__FP1__FP2__delta,0.6888888888888889,,True
intra,jh,rest2_vs_type2,1,2,84,PLV__FP1__FP2__beta_high,0.7511111111111111,0.06222222222222218,True
intra,jh,rest2_vs_type2,1,3,64,PLV__FP1__F7__beta_low,0.7711111111111111,0.020000000000000018,True
intra,jh,rest2_vs_type2,1,4,41,PLV__F4__F8__theta,0.7733333333333333,0.0022222222222222365,True
intra,jh,rest2_vs_type2,1,5,81,PLV__Fz__F4__beta_low,0.7733333333333333,0.0,False
intra,jh,rest2_vs_type2,2,1,83,PLV__F4__F8__beta_low,0.6844444444444444,,True
intra,jh,rest2_vs_type2,2,2,92,PLV__FP2__Fz__beta_high,0.7511111111111111,0.06666666666666665,True
intra,jh,rest2_vs_type2,2,3,108,PLV__FP1__Fz__gamma,0.7711111111111111,0.020000000000000018,True
intra,jh,rest2_vs_type2,2,4,71,PLV__FP2__Fz__beta_low,0.7511111111111111,-0.020000000000000018,False
intra,jh,rest2_vs_type2,3,1,44,PLV__FP1__F3__alpha,0.7088888888888889,,True
intra,jh,rest2_vs_type2,3,2,57,PLV__F3__Fz__alpha,0.7533333333333333,0.0444444444444444,True
intra,jh,rest2_vs_type2,3,3,16,PLV__F3__F4__delta,0.8533333333333333,0.09999999999999998,True
intra,jh,rest2_vs_type2,3,4,121,PLV__F3__F4__gamma,0.8555555555555555,0.0022222222222222365,True
intra,jh,rest2_vs_type2,3,5,3,PLV__FP1__Fz__delta,0.8555555555555555,0.0,False
intra,jh,rest2_vs_type2,4,1,44,PLV__FP1__F3__alpha,0.7955555555555556,,True
intra,jh,rest2_vs_type2,4,2,19,PLV__Fz__F8__delta,0.7955555555555556,0.0,False
intra,jh,rest2_vs_type2,5,1,24,PLV__FP1__Fz__theta,0.7066666666666667,,True
intra,jh,rest2_vs_type2,5,2,15,PLV__F3__Fz__delta,0.7088888888888889,0.0022222222222222365,True
intra,jh,rest2_vs_type2,5,3,83,PLV__F4__F8__beta_low,0.7533333333333332,0.04444444444444429,True
intra,jh,rest2_vs_type2,5,4,11,PLV__F7__F3__delta,0.7955555555555556,0.04222222222222238,True
